COD_TIPO_DATO,TIPO_DATO,IDENTIFICADOR_MINT,COD_NDP,DIRECCION_COMPLETA,DIRECCION_AUXILIAR,COD_VIAL,CLASE_VIAL,PARTICULAS_VIAL,NOMBRE_VIAL,TIPO_NÚMERO,NÚMERO,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,UTMX,UTMY,LATITUD,LONGITUD,DÍA_SEMANA,TURNO,HORA_INICIO,HORA_FINAL,CreationDate,Creator,EditDate,Editor,ObjectId
,Punto Limpio Móvil,,,"Calle Jerónima Llorente, 65 ",,,Calle,,Jerónima Llorente,número,65,,,6,TETUAN,439955,4478314,40.45332738,-3.708129826,Lunes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,93
,Punto Limpio Móvil,,,"Calle Lope de Haro, 36 ",,,Calle,,Lope de Haro,número,36,,,6,TETUAN,440251,4478691,40.45674114,-3.704672112,Miércoles,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,94
,Punto Limpio Móvil,,,"Calle Marqués de Viana, 70 ",,,Calle,,Marqués de Viana,número,70,,,6,TETUAN,440293,4479480,40.46385013,-3.704259993,Miércoles,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,95
,Punto Limpio Móvil,,,"Calle Orense, 9 ",,,Calle,,Orense,número,9,,,6,TETUAN,441017,4477688,40.44776383,-3.69555288,Miércoles,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,96
,Punto Limpio Móvil,,,"calle Orense, 2 Azca",Azca,,calle,,Orense,número,2,,,6,TETUAN,441035,4477589,40.4468732750801,-3.52989542448213,Martes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,97
,Punto Limpio Móvil,,,"Avenida Pablo Iglesias, 36 ",,,Avenida,,Pablo Iglesias,número,36,,,6,TETUAN,439881,4477758,40.44831013,-3.708949993,Miércoles,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,98
,Punto Limpio Móvil,,,"Calle Pedro Teixeira, 10 Intersección con Calle Poeta Joan Maragall",Intersección con Calle Poeta Joan Maragall,,Calle,,Pedro Teixeira,número,10,,,6,TETUAN,441286,4478482,40.45493013,-3.692449994,Lunes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,99
,Punto Limpio Móvil,,,"Calle Poeta Joan Maragall, 45 Frente al número 54, intersección con Calle de Rosario Pino","Frente al número 54, intersección con Calle de Rosario Pino",,Calle,,Poeta Joan Maragall,número,45,,,6,TETUAN,441349,4479300,40.46230582,-3.691785867,Lunes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,100
,Punto Limpio Móvil,,,"Calle Sor Ángela de la Cruz, 12 ",,,Calle,,Sor Ángela de la Cruz,número,12,,,6,TETUAN,441204,4478974,40.45936013,-3.693459994,Miércoles,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,101
,Punto Limpio Móvil,,,"calle Agustín de Betancourt, 1 Ministerio",Ministerio,,calle,,Agustín de Betancourt,número,1,,,7,CHAMBERI,441053,4477057,40.4420748012669,-3.6950649134365,Martes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,102
,Punto Limpio Móvil,,,"Calle Arapiles, 21 Intersección con Calle Vallehermoso",Intersección con Calle Vallehermoso,,Calle,,Arapiles,número,21,,,7,CHAMBERI,439904,4476035,40.43279411,-3.708519655,Sabado,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,103
,Punto Limpio Móvil,,,"Calle Bravo Murillo, 41 ",,,Calle,,Bravo Murillo,número,41,,,7,CHAMBERI,440186,4476585,40.43776198,-3.705244148,Sabado,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,104
,Punto Limpio Móvil,,,"Calle Bravo Murillo, 92 ",,,Calle,,Bravo Murillo,número,92,,,7,CHAMBERI,440317,4477482,40.4458567,-3.703788592,Sabado,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,105
,Punto Limpio Móvil,,,"Calle Bravo Murillo, 8 ",,,Calle,,Bravo Murillo,número,8,,,7,CHAMBERI,440268,4476210,40.43439746,-3.704244286,Sabado,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,106
,Punto Limpio Móvil,,,"Plaza Chamberí, 4 ",,,Plaza,,Chamberí,número,4,,,7,CHAMBERI,440871,4476057,40.43306165,-3.697121262,Sabado,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,107
,Punto Limpio Móvil,,,"Calle Fernández de los Ríos, 62 ",,,Calle,,Fernández de los Ríos,número,62,,,7,CHAMBERI,439625,4476321,40.43534781,-3.711832755,Sabado,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,108
,Punto Limpio Móvil,,,"Calle Fernando el Católico, 73 ",,,Calle,,Fernando el Católico,número,73,,,7,CHAMBERI,439239,4476218,40.43439013,-3.716369993,Martes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,109
,Punto Limpio Móvil,,,"Calle Francisco de Rojas, 11 ",,,Calle,,Francisco de Rojas,número,11,,,7,CHAMBERI,440624,4475722,40.43002013,-3.699999994,Martes,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,110
,Punto Limpio Móvil,,,"Calle García de Paredes, 82 ",,,Calle,,García de Paredes,número,82,,,7,CHAMBERI,441208,4476442,40.43655013,-3.693179994,Martes,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,111
,Punto Limpio Móvil,,,"Avenida Islas Filipinas, 32 ",,,Avenida,,Islas Filipinas,número,32,,,7,CHAMBERI,439926,4476890,40.44049013,-3.708339993,Martes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,112
,Punto Limpio Móvil,,,"Calle Joaquín María López, 54 ",,,Calle,,Joaquín María López,número,54,,,7,CHAMBERI,439312,4476603,40.43786013,-3.715549993,Martes,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,113
,Punto Limpio Móvil,,,"Calle García Paredes, 32 ",,,Calle,,García Paredes,número,32,,,7,CHAMBERI,440684,4476491,40.43695013,-3.699359994,Martes,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,114
,Punto Limpio Móvil,,,"Paseo San Francisco de Sales, 36 ",,,Paseo,,San Francisco de Sales,número,36,,,7,CHAMBERI,439515,4477071,40.44209537,-3.713196475,Sabado,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,115
,Punto Limpio Móvil,,,"Plaza San Juan de la Cruz, 3 Intersección con Calle Fernández de la Hoz",Intersección con Calle Fernández de la Hoz,,Plaza,,San Juan de la Cruz,número,3,,,7,CHAMBERI,441112,4476955,40.44116013,-3.694359994,Martes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,116
,Punto Limpio Móvil,,,"Calle Santa Engracia, 126 ",,,Calle,,Santa Engracia,número,126,,,7,CHAMBERI,440516,4477005,40.44157,-3.701391,Sabado,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,117
,Punto Limpio Móvil,,,"Calle Vallehermoso,  Frente al número 50",Frente al número 50,,Calle,,Vallehermoso,número,,,,7,CHAMBERI,439898,4476357,40.43569013,-3.708619993,Martes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,118
,Punto Limpio Móvil,,,"Calle Abetal, 3-5 Edificio BBVA",Edificio BBVA,,Calle,,Abetal,número,3-5,,,8,FUENCARRAL - EL PARDO,443856,4483545,40.5007244095852,-3.66259517914358,Martes,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,119
,Punto Limpio Móvil,,,"Calle Afueras a Valverde, 23 ",,,Calle,,Afueras a Valverde,número,23,,,8,FUENCARRAL - EL PARDO,441617,4483190,40.49736629,-3.688979853,Lunes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,120
,Punto Limpio Móvil,,,"Avenida Avda. Monforte de Lemos, 1 Cuatro Torres",Cuatro Torres,,Avenida,,Avda. Monforte de Lemos,número,1,,,8,FUENCARRAL - EL PARDO,441706,4480710,40.4750302638568,-3.68770369754848,Martes,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,121
,Punto Limpio Móvil,,,"Calle Cándido Mateos, 17 ",,,Calle,,Cándido Mateos,número,17,,,8,FUENCARRAL - EL PARDO,439092,4480602,40.4738771,-3.718525244,Lunes,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,122
,Punto Limpio Móvil,,,"Avenida Cardenal Herrera Oria, 259 ",,,Avenida,,Cardenal Herrera Oria,número,259,,,8,FUENCARRAL - EL PARDO,438776,4481302,40.48015632,-3.722328509,Lunes,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,123
,Punto Limpio Móvil,,,"Calle Cerro de Minguete, 9 ",,,Calle,,Cerro de Minguete,número,9,,,8,FUENCARRAL - EL PARDO,439019,4482030,40.48673425,-3.719531943,Lunes,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,124
,Punto Limpio Móvil,,,"Avenida El Ferrol, 6 ",,,Avenida,,El Ferrol,número,6,,,8,FUENCARRAL - EL PARDO,440330,4480667,40.47454833,-3.703932363,Viernes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,125
,Punto Limpio Móvil,,,"Plaza El Pardo, 1 Intersección con Calle Carboneros",Intersección con Calle Carboneros,,Plaza,,El Pardo,número,1,,,8,FUENCARRAL - EL PARDO,434134,4485795,40.52027135,-3.777549085,Lunes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,126
,Punto Limpio Móvil,,,"Calle Estella, 21 ",,,Calle,,Estella,número,21,,,8,FUENCARRAL - EL PARDO,442850,4483154,40.49712684,-3.674421941,Miércoles,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,127
,Punto Limpio Móvil,,,"Calle Federico Mompou, 4 Edificio Telecinco",Edificio Telecinco,,Calle,,Federico Mompou,número,4,,,8,FUENCARRAL - EL PARDO,442484,4484676,40.5108133512341,-3.67888605764082,Martes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,128
,Punto Limpio Móvil,,,"Calle Fermín Caballero, 49-51 ",,,Calle,,Fermín Caballero,número,49-51,,,8,FUENCARRAL - EL PARDO,440114,4481748,40.48426912,-3.706580057,Lunes,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,129
,Punto Limpio Móvil,,,"Calle Fresnedillas, 9 frente",frente,,Calle,,Fresnedillas,número,9,,,8,FUENCARRAL - EL PARDO,437078,4481062,40.47787013,-3.742329993,Miércoles,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,130
,Punto Limpio Móvil,,,"Camino Ganapanes,  Intersección con Calle La Bañeza",Intersección con Calle La Bañeza,,Camino,,Ganapanes,,,,,8,FUENCARRAL - EL PARDO,439312,4480804,40.47571013,-3.715949993,Miércoles,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,131
,Punto Limpio Móvil,,,"Calle Joaquín Lorenzo, 106 ",,,Calle,,Joaquín Lorenzo,número,106,,,8,FUENCARRAL - EL PARDO,437626,4480819,40.47572013,-3.735839993,Viernes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,132
,Punto Limpio Móvil,,,"Calle Julio Palacios, 10 ",,,Calle,,Julio Palacios,número,10,,,8,FUENCARRAL - EL PARDO,443159,4473673,40.41173813,-3.669933119,Lunes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,133
,Punto Limpio Móvil,,,"Calle Leopoldo Alas Clarín,  Acera de los pares, frente al número 41","Acera de los pares, frente al número 41",,Calle,,Leopoldo Alas Clarín,número,,,,8,FUENCARRAL - EL PARDO,437856,4481403,40.48099503,-3.733183387,Viernes,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,134
,Punto Limpio Móvil,,,"Avenida Monasterio de Silos, 85 ",,,Avenida,,Monasterio de Silos,número,85,,,8,FUENCARRAL - EL PARDO,441374,4484571,40.50978743,-3.691979444,Miércoles,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,135
,Punto Limpio Móvil,,,"Avenida Monasterio de Silos,  Acera de los pares, frente al número 23","Acera de los pares, frente al número 23",,Avenida,,Monasterio de Silos,número,,,,8,FUENCARRAL - EL PARDO,440150,4483879,40.5034714,-3.706355909,Viernes,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,136
,Punto Limpio Móvil,,,"Calle Monforte de Lemos, 38 ",,,Calle,,Monforte de Lemos,número,38,,,8,FUENCARRAL - EL PARDO,439866,4481101,40.47842163,-3.709446437,Viernes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,137
,Punto Limpio Móvil,,,"Calle Nuestra Señora de Valverde, 17 ",,,Calle,,Nuestra Señora de Valverde,número,17,,,8,FUENCARRAL - EL PARDO,441802,4482622,40.49226604,-3.686740229,Lunes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,138
,Punto Limpio Móvil,,,"Calle Nuria, 59 En frente del Centro Comercial",En frente del Centro Comercial,,Calle,,Nuria,número,59,,,8,FUENCARRAL - EL PARDO,440009,4482762,40.49339779,-3.707919056,Miércoles,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,139
,Punto Limpio Móvil,,,"Calle Pico Milano, 9 ",,,Calle,,Pico Milano,número,9,,,8,FUENCARRAL - EL PARDO,439592,4481975,40.48628013,-3.712759993,Viernes,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,140
,Punto Limpio Móvil,,,"Calle Ribadavia, 27 Lateral frente a supermercado",Lateral frente a supermercado,,Calle,,Ribadavia,número,27,,,8,FUENCARRAL - EL PARDO,439928,4480487,40.47290013,-3.708649993,Miércoles,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,141
,Punto Limpio Móvil,,,"Ronda Ronda de la Comunicación, 2 Edificio Telefonica",Edificio Telefonica,,Ronda,,Ronda de la Comunicación,número,2,,,8,FUENCARRAL - EL PARDO,443723,4485009,40.5138979304183,-3.66429606720972,Martes,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,142
,Punto Limpio Móvil,,,"Calle San Modesto,  Intersección con Calle Isidro Fernández",Intersección con Calle Isidro Fernández,,Calle,,San Modesto,número,,,,8,FUENCARRAL - EL PARDO,441903,4481728,40.48422013,-3.685469994,Viernes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,143
,Punto Limpio Móvil,,,"Calle Sangenjo, 12 ",,,Calle,,Sangenjo,número,12,,,8,FUENCARRAL - EL PARDO,440461,4481732,40.48415013,-3.702489994,Miércoles,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,144
,Punto Limpio Móvil,,,"Avenida Santo Domingo de la Calzada, 27 ",,,Avenida,,Santo Domingo de la Calzada,número,27,,,8,FUENCARRAL - EL PARDO,443304,4484255,40.50708261,-3.669166507,Miércoles,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,145
,Punto Limpio Móvil,,,"Plaza Tres Olivos,  Frente al número 6",Frente al número 6,,Plaza,,Tres Olivos,número,,,,8,FUENCARRAL - EL PARDO,441473,4483648,40.50148,-3.69072,Viernes,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,146
,Punto Limpio Móvil,,,"Calle Antonio Machado, 12 IDM Ciudad de los Poetas",IDM Ciudad de los Poetas,,Calle,,Antonio Machado,número,12,,,9,MONCLOA - ARAVACA,439027,4479726,40.46598087,-3.71921181,Sabado,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,147
,Punto Limpio Móvil,,,"Calle Arriaza,  Frente al número 10. Intersección con Calle Ilustración",Frente al número 10. Intersección con Calle Ilustración,,Calle,,Arriaza,número,,,,9,MONCLOA - ARAVACA,439250,4474759,40.42125013,-3.716109993,Sabado,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,148
,Punto Limpio Móvil,,,"Avenida Complutense, s/n Frente Servicio de Informática",Frente Servicio de Informática,,Avenida,,Complutense,número,s/n,,,9,MONCLOA - ARAVACA,438300,4478098,40.45126013,-3.727629993,Miércoles,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,149
,Punto Limpio Móvil,,,"Paseo Florida, 12  (farola 13)", (farola 13),,Paseo,,Florida,número,12,,,9,MONCLOA - ARAVACA,438687,4474941,40.4228444553487,-3.72275349491946,Sábado,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,150
,Punto Limpio Móvil,,,"Calle Francos Rodríguez, 102 ",,,Calle,,Francos Rodríguez,número,102,,,9,MONCLOA - ARAVACA,439565,4478826,40.45790876,-3.712783422,Miércoles,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,151
,Punto Limpio Móvil,,,"Calle Golondrina,  Frente a Avenida del Talgo, 234","Frente a Avenida del Talgo, 234",,Calle,,Golondrina,número,,,,9,MONCLOA - ARAVACA,433424,4477724,40.44751121,-3.785085494,Miércoles,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,152
,Punto Limpio Móvil,,,"Calle Marqués de Urquijo, 2 ",,,Calle,,Marqués de Urquijo,número,2,,,9,MONCLOA - ARAVACA,439212,4475798,40.43060674,-3.716657855,Miércoles,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,153
,Punto Limpio Móvil,,,"Avenida Osa Mayor, 23 ",,,Avenida,,Osa Mayor,número,23,,,9,MONCLOA - ARAVACA,433960,4479063,40.4596153,-3.778909594,Sabado,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,154
,Punto Limpio Móvil,,,"Avenida Pablo Iglesias, 55 ",,,Avenida,,Pablo Iglesias,número,55,,,9,MONCLOA - ARAVACA,439724,4478011,40.45058013,-3.710829993,Sabado,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,155
,Punto Limpio Móvil,,,"Avenida Principal, 4-6  Acceso Pabellón Cubo de la Pipa- Casa de Campo", Acceso Pabellón Cubo de la Pipa- Casa de Campo,,Avenida,,Principal,número,4-6,,,9,MONCLOA - ARAVACA,437292,4473802,40.4124795455108,-3.7390871636404,Lunes,Tarde,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,156
,Punto Limpio Móvil,,,"Calle Ribera de Manzanares, 125 Intersección con Calle Acantilado",Intersección con Calle Acantilado,,Calle,,Ribera de Manzanares,número,125,,,9,MONCLOA - ARAVACA,437794,4475679,40.42943013,-3.733359993,Sabado,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,157
,Punto Limpio Móvil,,,"Calle San Restituto, 24 ",,,Calle,,San Restituto,número,24,,,9,MONCLOA - ARAVACA,439653,4479618,40.46505013,-3.711819993,Miércoles,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,158
,Punto Limpio Móvil,,,"Avenida Valdemarín, 71 A Intersección con Calle Cisne",Intersección con Calle Cisne,,Avenida,,Valdemarín,número,71 A,,,9,MONCLOA - ARAVACA,434014,4480227,40.47011006,-3.778391577,Miércoles,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,159
,Punto Limpio Móvil,,,"Avenida Victoria, 77 ",,,Avenida,,Victoria,número,77,,,9,MONCLOA - ARAVACA,429298,4480698,40.47396543,-3.834073426,Miércoles,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,160
,Punto Limpio Móvil,,,"Calle Virgen de los Rosales,  Acera de enfrente al número 88",Acera de enfrente al número 88,,Calle,,Virgen de los Rosales,número,,,,9,MONCLOA - ARAVACA,433943,4478393,40.45358,-3.779036127,Miércoles,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,161
,Punto Limpio Móvil,,,"Calle Alhambra,  Acera de enfrente al número 30",Acera de enfrente al número 30,,Calle,,Alhambra,número,,,,10,LATINA,436815,4472519,40.40088914,-3.744586083,Miércoles,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,162
,Punto Limpio Móvil,,,"Avenida Apóstoles, 13 Intersección con Paseo de los Olivos",Intersección con Paseo de los Olivos,,Avenida,,Apóstoles,número,13,,,10,LATINA,437234,4473046,40.40567013,-3.739699993,Viernes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,163
,Punto Limpio Móvil,,,"Calle Camarena, 235 Frente al número 296",Frente al número 296,,Calle,,Camarena,número,235,,,10,LATINA,435731,4470910,40.38631089,-3.757199396,Lunes,Tarde,1716306300000,1716311700000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,164
,Punto Limpio Móvil,,,"Calle Caramuel, 6 Entre los números 6 y 8",Entre los números 6 y 8,,Calle,,Caramuel,número,6,,,10,LATINA,438307,4473864,40.41311972,-3.727129825,Miércoles,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,165
,Punto Limpio Móvil,,,"Calle Cardaño, 8 En la Plaza Patricio Martínez",En la Plaza Patricio Martínez,,Calle,,Cardaño,número,8,,,10,LATINA,434616,4472057,40.39655217,-3.770445426,Miércoles,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,166
,Punto Limpio Móvil,,,"Glorieta de los Cármenes,  Entre las salidas de Calle Gallur y Calle Alhambra",Entre las salidas de Calle Gallur y Calle Alhambra,,Glorieta,,de los Cármenes,número,,,,10,LATINA,436910,4471942,40.39569796,-3.743411287,Lunes,Mañana,1716293700000,1716299100000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,167
,Punto Limpio Móvil,,,"Paseo de los Jesuitas, 42 ",,,Paseo,,de los Jesuitas,número,42,,,10,LATINA,437639,4473379,40.40870061,-3.734961308,Lunes,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,168
,Punto Limpio Móvil,,,"Calle Duquesa de Parcent, 96 ",,,Calle,,Duquesa de Parcent,número,96,,,10,LATINA,436326,4471971,40.39591401,-3.750286074,Viernes,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,169
,Punto Limpio Móvil,,,"Paseo Ermita del Santo, 39 ",,,Paseo,,Ermita del Santo,número,39,,,10,LATINA,438534,4473134,40.40655438,-3.724384145,Viernes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,170
,Punto Limpio Móvil,,,"Calle Fuente del Tiro, 17 ",,,Calle,,Fuente del Tiro,número,17,,,10,LATINA,433744,4470628,40.38361228,-3.780577319,Lunes,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,171
,Punto Limpio Móvil,,,"Calle General Millan Astray, 20 ",,,Calle,,General Millan Astray,número,20,,,10,LATINA,434871,4470041,40.37841904,-3.767240468,Viernes,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,172
,Punto Limpio Móvil,,,"Calle Guareña,  Al lado Auditorio Paco de Lucia",Al lado Auditorio Paco de Lucia,,Calle,,Guareña,número,,,,10,LATINA,435085,4470795,40.38522206,-3.764791741,Miércoles,Mañana,1716281100000,1716286500000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,173
,Punto Limpio Móvil,,,"Calle Higueras, 45 ",,,Calle,,Higueras,número,45,,,10,LATINA,436775,4473012,40.40532577,-3.745103375,Miércoles,Tarde,1716312600000,1716318000000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,174
,Punto Limpio Móvil,,,"Calle Illescas, 117 ",,,Calle,,Illescas,número,117,,,10,LATINA,435391,4471712,40.39350783,-3.761277537,Miércoles,Mañana,1716287400000,1716292800000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,175
,Punto Limpio Móvil,,,"Paseo Lanceros, 2 ",,,Paseo,,Lanceros,número,2,,,10,LATINA,432694,4470136,40.37910205,-3.79289123,Lunes,Mañana,1716274800000,1716280200000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,176
,Punto Limpio Móvil,,,"Calle Ocaña, 149 ",,,Calle,,Ocaña,número,149,,,10,LATINA,436073,4470917,40.38640227,-3.753163133,Lunes,Tarde,1716300000000,1716305400000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,177
,Punto Limpio Móvil,,,"Calle Oliva de Plasencia, 1 ",,,Calle,,Oliva de Plasencia,número,1,,,10,LATINA,433836,4470064,40.37854039,-3.779432297,Lunes,Tarde,1716318900000,1716324300000,1716314723788,Esri_Madrid,1716314723788,Esri_Madrid,178
