OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
6589,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
6590,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445207.0,4481124.0,-364644449,40.47899648,
6591,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438799.92,4480569.42,-372197592,40.47355316,
6592,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
6593,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438863.32,4481742.86,-372134118,40.48412858,
6594,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441283.6677,4488618.548,-369342376,40.54624179,
6595,,RESTO,R0800CT,,,2,HORTALEZA,CANILLAS,,,,445134.076,4479492.352,-364716367,40.46429298,
6596,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6597,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439158.88,4481522.79,-371783306,40.48216782,
6598,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
6599,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441365.57,4483257.95,-369195983,40.49795757,
6600,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445875.0,4480805.0,-363853671,40.47616658,
6601,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438146.84,4480695.27,-372969197,40.47463848,
6602,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437788.07,4480971.08,-373395117,40.47709627,
6603,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441697.58,4482663.85,-368798730,40.49262908,
6604,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444681.0,4480322.0,-365257987,40.47173681,
6605,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437877.68,4480748.28,-373287224,40.47509592,
6606,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438399.33,4481390.49,-372678106,40.48092002,
6607,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445437.0,4480547.0,-364368148,40.47381373,
6608,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444721.0,4480200.0,-365209740,40.47064044,
6609,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440902.27,4482568.15,-369736263,40.49171073,
6610,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441283.6276,4488618.649,-369342425,40.5462427,
6611,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441831.9521,4483040.063,-368643631,40.49602758,
6612,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438285.24,4481101.34,-372809888,40.47830679,
6613,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438195.75,4481733.39,-372921620,40.48399384,
6614,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
6615,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437900.37,4481053.14,-373263443,40.4778439,
6616,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441399.2218,4488539.333,-369205185,40.54553638,
6617,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437504.24,4481034.44,-373730566,40.47764572,
6618,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438562.48,4481549.12,-372487170,40.4823611,
6619,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444983.0,4480759.0,-364905540,40.47569358,
6620,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445237.8205,4481130.908,-364608149,40.47906075,
6621,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441675.55,4482010.47,-368818711,40.48674163,
6622,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438205.51,4481187.89,-372904788,40.47908053,
6623,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6624,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438146.84,4480695.27,-372969197,40.47463848,
6625,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438863.32,4481742.86,-372134118,40.48412858,
6626,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441697.58,4482663.85,-368798730,40.49262908,
6627,,RESTO,R0800CT,,,2,HORTALEZA,CANILLAS,,,,445169.0,4479454.0,-364674843,40.46394979,
6628,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437964.53,4481033.03,-373187558,40.47766753,
6629,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.346,4488243.056,-369851748,40.54282835,
6630,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438226.23,4481225.42,-372880711,40.47942015,
6631,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
6632,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438195.75,4481733.39,-372921620,40.48399384,
6633,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6634,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441793.6931,4481930.014,-368678581,40.48602515,
6635,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438799.92,4480569.42,-372197592,40.47355316,
6636,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438915.04,4481451.93,-372070296,40.48151159,
6637,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441210.6418,4482875.169,-369375253,40.49449838,
6638,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445541.1041,4480560.087,-364245456,40.47393845,
6639,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438728.29,4481217.39,-372288347,40.47938501,
6640,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441856.78,4482904.42,-368613089,40.49480739,
6641,,RESTO,R0800CT,,,2,HORTALEZA,CANILLAS,,,,444807.0221,4479462.981,-365101860,40.46400674,
6642,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438330.76,4481368.25,-372758785,40.48071458,
6643,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441403.0065,4488539.36,-369200716,40.54553689,
6644,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441854.68,4482669.07,-368613407,40.49268712,
6645,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
6646,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437964.53,4481033.03,-373187558,40.47766753,
6647,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6648,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438226.23,4481225.42,-372880711,40.47942015,
6649,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
6650,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438195.75,4481733.39,-372921620,40.48399384,
6651,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437686.5,4481104.42,-373516246,40.47828982,
6652,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438195.75,4481733.39,-372921620,40.48399384,
6653,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438863.32,4481742.86,-372134118,40.48412858,
6654,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438918.44,4481520.21,-372066943,40.48212693,
6655,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444726.0,4480355.0,-365205193,40.47203709,
6656,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438195.75,4481733.39,-372921620,40.48399384,
6657,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.3624,4488243.222,-369851730,40.54282986,
6658,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438656.32,4481106.68,-372372180,40.47838239,
6659,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
6660,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438918.44,4481520.21,-372066943,40.48212693,
6661,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6662,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438656.32,4481106.68,-372372180,40.47838239,
6663,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
6664,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438533.46,4481311.81,-372519106,40.48022118,
6665,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441210.6418,4482875.169,-369375253,40.49449838,
6666,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
6667,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438728.29,4481217.39,-372288347,40.47938501,
6668,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438533.46,4481311.81,-372519106,40.48022118,
6669,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444637.0,4480143.0,-365308327,40.47012136,
6670,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
6671,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.4807,4488243.177,-369851590,40.54282946,
6672,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
6673,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
6674,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
6675,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441588.77,4482059.46,-368921550,40.48717685,
6676,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
6677,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438525.3,4480859.25,-372524345,40.47614377,
6678,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
6679,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441852.02,4482612.15,-368616024,40.49217418,
6680,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
6681,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
6682,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
6683,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438675.35,4480858.94,-372347335,40.47615207,
6684,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
6686,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
6687,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.6099,4488243.145,-369851437,40.54282918,
6688,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438452.27,4481325.99,-372615025,40.48034291,
6689,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438285.24,4481101.34,-372809888,40.47830679,
6690,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438890.53,4481407.35,-372098782,40.48110819,
6691,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438452.27,4481325.99,-372615025,40.48034291,
6692,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438890.53,4481407.35,-372098782,40.48110819,
6693,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
6694,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438890.53,4481407.35,-372098782,40.48110819,
6695,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441777.68,4482678.37,-368704349,40.4927655,
6696,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438158.56,4481457.04,-372962801,40.48150163,
6697,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441576.93,4483291.11,-368946875,40.49827119,
6698,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
6699,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438728.29,4481217.39,-372288347,40.47938501,
6700,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438158.56,4481457.04,-372962801,40.48150163,
6701,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,443944.0,4479653.0,-366121436,40.46566074,
6702,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
6703,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.2554,4488243.266,-369851857,40.54283024,
6704,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
6705,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440905.26,4482605.01,-369733079,40.49204299,
6706,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
6707,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
6708,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438627.23,4481474.32,-372410056,40.48169206,
6709,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441777.68,4482678.37,-368704349,40.4927655,
6710,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438627.23,4481474.32,-372410056,40.48169206,
6711,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
6712,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437776.38,4481133.13,-373410497,40.47855519,
6713,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438457.7554,4480657.645,-372602068,40.47432264,
6714,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438387.98,4481720.15,-372694700,40.48388886,
6715,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444969.4978,4480213.145,-364916733,40.47077536,
6716,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437776.38,4481133.13,-373410497,40.47855519,
6717,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.2457,4488243.134,-369851867,40.54282905,
6718,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438387.98,4481720.15,-372694700,40.48388886,
6719,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441184.1849,4482741.684,-369405233,40.49329402,
6720,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438440.01,4480771.89,-372624110,40.47535048,
6721,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438556.83,4481238.39,-372490824,40.47956152,
6722,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438387.98,4481720.15,-372694700,40.48388886,
6723,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441416.94,4482760.55,-369130765,40.49348043,
6724,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438200.69,4481061.23,-372909240,40.47793918,
6725,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441293.09,4482459.78,-369274117,40.49076223,
6726,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438250.23,4481298.21,-372853106,40.48007766,
6727,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438457.7554,4480657.645,-372602068,40.47432264,
6728,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444791.0,4480376.0,-365128702,40.47223059,
6729,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438696.82,4480650.9,-372319997,40.47427956,
6730,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440849.3199,4488243.094,-369851779,40.5428287,
6731,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438696.82,4480650.9,-372319997,40.47427956,
6732,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441184.0925,4482741.881,-369405344,40.49329578,
6733,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438696.82,4480650.9,-372319997,40.47427956,
6734,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438306.62,4481293.83,-372786539,40.48004239,
6735,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438456.0,4481181.7,-372609224,40.47904337,
6736,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438556.83,4481238.39,-372490824,40.47956152,
6737,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438456.0,4481181.7,-372609224,40.47904337,
6738,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438556.83,4481238.39,-372490824,40.47956152,
6739,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438456.0,4481181.7,-372609224,40.47904337,
6740,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437667.93,4481214.0,-373539230,40.47927556,
6741,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437743.08,4480855.76,-373447058,40.47605406,
6742,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437727.94,4481205.91,-373468356,40.47920718,
6743,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437784.4132,4480842.473,-373398169,40.47593746,
6744,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437727.94,4481205.91,-373468356,40.47920718,
6745,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
6746,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437667.93,4481214.0,-373539230,40.47927556,
6747,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
6748,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437645.0,4480884.11,-373563036,40.47630209,
6749,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
6750,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437645.0,4480884.11,-373563036,40.47630209,
6751,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
6752,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438189.7336,4480780.156,-372919426,40.47540635,
6753,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439007.91,4481491.85,-371961117,40.48187803,
6754,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438189.7336,4480780.156,-372919426,40.47540635,
6755,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439007.91,4481491.85,-371961117,40.48187803,
6756,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438189.7336,4480780.156,-372919426,40.47540635,
6757,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
6758,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438709.48,4480507.04,-372303673,40.47298455,
6759,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
6760,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438709.48,4480507.04,-372303673,40.47298455,
6761,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
6762,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438727.71,4480671.58,-372283758,40.47446813,
6763,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438187.04,4481441.3,-372929048,40.48136195,
6764,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438727.71,4480671.58,-372283758,40.47446813,
6765,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
6766,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438610.91,4480945.32,-372424188,40.47692545,
6767,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
6768,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438727.71,4480671.58,-372283758,40.47446813,
6769,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439021.25,4480497.96,-371935822,40.4729257,
6770,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438612.63,4481482.1,-372427356,40.48176107,
6771,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438098.53,4480776.18,-373026974,40.47536375,
6772,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438841.97,4481381.23,-372155818,40.48086932,
6773,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438192.08,4480803.91,-372916889,40.47562051,
6774,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438612.63,4481482.1,-372427356,40.48176107,
6775,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438192.08,4480803.91,-372916889,40.47562051,
6776,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439081.99,4480424.72,-371863470,40.47227039,
6777,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439021.25,4480497.96,-371935822,40.4729257,
6778,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438841.97,4481381.23,-372155818,40.48086932,
6779,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437915.59,4480815.06,-373243158,40.47570033,
6780,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438841.97,4481381.23,-372155818,40.48086932,
6781,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438233.84,4481403.92,-372873472,40.48102871,
6782,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439081.99,4480424.72,-371863470,40.47227039,
6783,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438509.12,4481037.1,-372545156,40.4777447,
6784,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439081.99,4480424.72,-371863470,40.47227039,
6785,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438338.6734,4480795.071,-372743876,40.47555179,
