OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
17095,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440421.87,4477993.28,-370260136,40.45046419,
17096,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PILAR,,,,440112.29,4480462.31,-370648493,40.47268394,
17099,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436146.7,4473256.65,-375253842,40.40747754,
17102,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437897.14,4472728.01,-373185877,40.40284774,
17105,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437315.06,4472578.89,-373870314,40.40146078,
17107,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440032.44,4484000.96,-370776166,40.50455558,
17108,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437279.84,4472737.54,-373913379,40.40288732,
17111,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,438603.64,4473067.04,-372356627,40.40595427,
17113,,VIDRIO,V2200CL,,,1,TETUAN,CASTILLEJOS,,,,441354.43,4479164.81,-369171272,40.46108415,
17114,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437315.06,4472578.89,-373870314,40.40146078,
17117,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437457.53,4472601.36,-373702656,40.40167392,
17120,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,438704.13,4473341.91,-372240855,40.40843783,
17123,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,436967.29,4471944.99,-374273831,40.39572409,
17125,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442680.23,4484674.61,-367657445,40.51081123,
17126,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437267.96,4472222.66,-373922304,40.39824816,
17129,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437509.88,4472669.71,-373641641,40.40229357,
17131,,VIDRIO,V2200CL,,,1,TETUAN,CASTILLEJOS,,,,441354.43,4479164.81,-369171272,40.46108415,
17132,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437395.28,4472231.12,-373772368,40.39833396,
17135,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437412.06,4472748.12,-373757679,40.40299258,
17138,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437509.68,4472237.54,-373637634,40.39840038,
17141,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437323.2024,4472079.853,-373855807,40.39696585,
17143,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,443059.68,4483153.82,-367195917,40.49713749,
17144,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,438638.96,4473212.72,-372316410,40.40726922,
17147,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,436962.12,4472738.3,-374287778,40.40287017,
17150,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437327.61,4471876.02,-373848607,40.39512997,
17152,,VIDRIO,V2200CL,,,1,TETUAN,BELLAS VISTAS,,,,440019.1251,4478651.888,-370741278,40.45636823,
17153,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,438530.76,4473176.47,-372443568,40.40693469,
17156,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437023.1,4472010.32,-374208720,40.39631683,
17158,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,438168.56,4473085.03,-372869512,40.40608413,
17159,,VIDRIO,V2200CL_vacri,,,1,LATINA,ALUCHE,,,,435469.14,4471620.96,-376035729,40.39269037,
17161,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,436809.11,4472545.87,-374466170,40.40112508,
17164,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437199.18,4472807.51,-374009117,40.40351156,
17167,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,436980.52,4471795.82,-374256767,40.3943813,
17170,,VIDRIO,V2200CL,,,1,LATINA,CARMENES,,,,437434.58,4472048.46,-373724266,40.39669143,
17173,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436324.07,4471959.53,-375031846,40.39580614,
17174,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440640.35,4478658.79,-370008724,40.45647501,
17176,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436730.46,4471966.3,-374553086,40.3958981,
17179,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436886.89,4473228.96,-374381292,40.40728454,
17182,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436499.3249,4471929.693,-374825055,40.39555074,
17185,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436464.63,4473000.18,-374876618,40.40519148,
17186,,VIDRIO,V2200CL_vacri,,,1,LATINA,ALUCHE,,,,434910.82,4471425.23,-376691533,40.39088372,
17188,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436070.44,4473122.05,-375342358,40.40625915,
17191,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436605.2232,4471911.607,-374700102,40.39539588,
17192,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440463.06,4477917.53,-370210854,40.44978475,
17194,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436433.8278,4472139.262,-374904319,40.39743362,
17197,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436186.6704,4473102.898,-375205197,40.40609554,
17200,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,435908.38,4472486.65,-375526936,40.40052276,
17203,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436475.69,4472449.46,-374858089,40.40023121,
17204,,VIDRIO,V2200CL_vacri,,,1,LATINA,CAMPAMENTO,,,,434197.23,4472312.18,-377541415,40.39881761,
17206,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436475.69,4472449.46,-374858089,40.40023121,
17209,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436071.2223,4472554.27,-375335734,40.40114443,
17211,,VIDRIO,V2200CL,,,1,TETUAN,BERRUGUETE,,,,440644.45,4479145.32,-370008438,40.46085817,
17213,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436123.81,4472599.32,-375274220,40.40155429,
17216,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436645.33,4472954.91,-374663229,40.40479744,
17219,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436293.4,4472556.57,-375073957,40.40118218,
17222,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436611.8292,4472212.14,-374695310,40.39810371,
17223,,VIDRIO,V2200CL_vacri,,,1,LATINA,AGUILAS,,,,435263.31,4470907.12,-376270980,40.38624384,
17225,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436645.33,4472954.91,-374663229,40.40479744,
17228,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436199.0803,4472794.586,-375187483,40.4033191,
17229,,VIDRIO,V2200CL,,,1,TETUAN,CASTILLEJOS,,,,441487.3405,4479302.616,-369015788,40.46233494,
17231,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436269.3425,4473145.701,-375108203,40.40648746,
17234,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436259.03,4472917.89,-375118074,40.40443446,
17237,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436405.06,4473285.11,-374949663,40.40775369,
17240,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436511.8,4472016.4,-374811221,40.39633278,
17241,,VIDRIO,V2200CL_vacri,,,1,LATINA,ALUCHE,,,,436126.88,4471301.3,-375257582,40.38986144,
17243,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436740.13,4473058.41,-374552545,40.40573701,
17244,,VIDRIO,V2200CL,,,1,TETUAN,BELLAS VISTAS,,,,440174.1819,4478599.83,-370557927,40.45591045,
17246,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436377.9174,4472419.253,-374972994,40.39995163,
17249,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436377.9174,4472419.253,-374972994,40.39995163,
17252,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436087.8369,4473173.349,-375322372,40.40672261,
17255,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436467.4,4472919.86,-374872552,40.40446813,
17256,,VIDRIO,V2200CL_vacri,,,1,LATINA,ALUCHE,,,,435028.9795,4471701.525,-376555142,40.39338191,
17258,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,435799.93,4472722.44,-375657103,40.4026385,
17261,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436906.72,4472970.58,-374355362,40.40495845,
17262,,VIDRIO,V2200CL,,,1,TETUAN,BELLAS VISTAS,,,,439770.7772,4478408.959,-371031853,40.45416187,
17264,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436759.07,4473011.07,-374529756,40.405312,
17268,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436759.07,4473011.07,-374529756,40.405312,
17271,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436526.57,4472722.59,-374800859,40.40269556,
17274,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436713.15,4471894.76,-374572771,40.39525232,
17277,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436380.62,4472893.17,-374974546,40.40422107,
17279,,VIDRIO,V2200CL_vacri,,,1,LATINA,ALUCHE,,,,435345.47,4471069.26,-376175835,40.38771085,
17280,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436713.15,4471894.76,-374572771,40.39525232,
17283,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,435769.2702,4472839.304,-375694411,40.40368889,
17286,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436298.22,4472405.44,-375066765,40.39982111,
17289,,VIDRIO,V2200CL,,,1,LATINA,LUCERO,,,,436236.15,4473281.43,-375148678,40.40770762,
17291,,VIDRIO,V2200CL,,,1,TETUAN,CASTILLEJOS,,,,441261.5865,4479514.604,-369284009,40.46422869,
17292,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438742.94,4481828.53,-372276969,40.48489145,
17295,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439030.48,4480842.73,-371928248,40.47603219,
17297,,VIDRIO,V2200CL_vacri,,,1,TETUAN,CUATRO CAMINOS,,,,440903.35,4478416.11,-369696305,40.45430759,
17298,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439339.99,4480524.35,-371560089,40.47318677,
17301,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438344.62,4481245.35,-372741238,40.47960849,
17304,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438732.48,4481208.61,-372283320,40.47930623,
17306,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440673.5962,4478102.054,-369964314,40.45146207,
17307,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438663.77,4481134.04,-372363656,40.47862941,
17310,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437655.48,4480802.33,-373549870,40.47556617,
17312,,VIDRIO,V2200CL_vacri,,,1,TETUAN,CUATRO CAMINOS,,,,441184.55,4478448.39,-369364990,40.45461833,
17313,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437920.54,4481508.48,-373244107,40.48194725,
17317,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437920.54,4481508.48,-373244107,40.48194725,
17320,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438337.9399,4480658.207,-372743410,40.47431882,
17321,,VIDRIO,V2200CL,,,1,TETUAN,ALMENARA,,,,441270.9862,4480400.814,-369281126,40.47221269,
17323,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438804.66,4480733.59,-372193584,40.47503241,
17326,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439083.02,4481354.35,-371871184,40.4806449,
17327,,VIDRIO,V2200CL_vacri,,,1,TETUAN,BELLAS VISTAS,,,,440334.95,4477938.8,-370362121,40.44996717,
17329,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438345.49,4481474.97,-372742445,40.48167705,
17330,,VIDRIO,V2200CL,,,1,CHAMBERI,ARAPILES,,,,440166.8887,4476478.664,-370546546,40.43680156,
17332,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438460.41,4481174.75,-372603954,40.47898109,
17335,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437623.78,4481697.75,-373596073,40.48363001,
17336,,VIDRIO,V2200CL,,,1,CHAMBERI,TRAFALGAR,,,,440412.0053,4476540.544,-370258141,40.43737661,
17338,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437660.34,4481309.46,-373549122,40.48013492,
17341,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439154.6954,4481404.222,-371787105,40.48109942,
17342,,VIDRIO,V2200CL,,,1,CHAMBERI,TRAFALGAR,,,,440412.0053,4476540.544,-370258141,40.43737661,
17344,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438758.82,4481662.02,-372256626,40.48339264,
17347,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437578.9261,4481118.456,-373643287,40.47840819,
17348,,VIDRIO,V2200CL_vacri,,,1,TETUAN,CUATRO CAMINOS,,,,441184.55,4478448.39,-369364990,40.45461833,
17350,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439059.07,4481466.05,-371900512,40.48164937,
17351,,VIDRIO,V2200CL,,,1,CHAMBERI,ALMAGRO,,,,441463.3545,4476217.935,-369015646,40.43454506,
17353,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438739.52,4481291.97,-372275820,40.48005768,
